Country,Product_Group_Use,SalesRep_Code,yearmonth,Product_MTD,UserKey_4Map,Product_QTD,Product_Total_MTD,Product_Total_QTD,Product_Max_MTD,Product_Max_QTD,Product_Percent_MTD,Product_Percent_QTD,Manager_Id
TW,EFIENT,BFR6,2024-08-01,9172.0,TW_BFR6,14676.0,2330882.0,5504774.0,718078.0,1726799.0,0.0127729856645099,0.00849896253125,0055h000006NBqrAAG
TW,MEVALO,BFR6,2024-08-01,10953.0,TW_BFR6,12927.0,2330882.0,5504774.0,718078.0,1726799.0,0.0152532176170276,0.0074861057945945,0055h000006NBqrAAG
TW,DILATR,BFR6,2024-08-01,3536.0,TW_BFR6,3536.0,2330882.0,5504774.0,718078.0,1726799.0,0.0049242561393052,0.0020477195087557,0055h000006NBqrAAG
TW,TRANSA,BFR6,2024-08-01,1656.0,TW_BFR6,1656.0,2330882.0,5504774.0,718078.0,1726799.0,0.0023061561557379,0.0009589998604354,0055h000006NBqrAAG
TW,SEVIKA,BFR5,2024-08-01,816128.0,TW_BFR5,2158735.0,2280780.0,5378453.0,816128.0,2158735.0,1.0,1.0,0055h000006NBqrAAG
TW,JANUME,BFR5,2024-08-01,672787.0,TW_BFR5,1316664.0,2280780.0,5378453.0,816128.0,2158735.0,0.8243645604611042,0.6099238674501503,0055h000006NBqrAAG
TW,LIXIAN,BFR5,2024-08-01,222962.0,TW_BFR5,752598.0,2280780.0,5378453.0,816128.0,2158735.0,0.2731948909974906,0.3486291740301612,0055h000006NBqrAAG
TW,JANUVI,BFR5,2024-08-01,335529.0,TW_BFR5,586384.0,2280780.0,5378453.0,816128.0,2158735.0,0.4111230101160602,0.271633155528585,0055h000006NBqrAAG
TW,OLMETE,BFR5,2024-08-01,102427.0,TW_BFR5,281941.0,2280780.0,5378453.0,816128.0,2158735.0,0.1255035974749059,0.1306047291585118,0055h000006NBqrAAG
TW,ZZZCCC,BFR5,2024-08-01,85808.0,TW_BFR5,184384.0,2280780.0,5378453.0,816128.0,2158735.0,0.1051403701380175,0.0854129849194088,0055h000006NBqrAAG
TW,XENICA,BFR5,2024-08-01,26667.0,TW_BFR5,33524.0,2280780.0,5378453.0,816128.0,2158735.0,0.0326750215652446,0.0155294651728906,0055h000006NBqrAAG
TW,EVOXAC,BFR5,2024-08-01,3257.0,TW_BFR5,24615.0,2280780.0,5378453.0,816128.0,2158735.0,0.0039907955614805,0.0114025111928976,0055h000006NBqrAAG
TW,MEVALO,BFR5,2024-08-01,10952.0,TW_BFR5,22869.0,2280780.0,5378453.0,816128.0,2158735.0,0.0134194636135508,0.0105937041832369,0055h000006NBqrAAG
TW,TRANSA,BFR5,2024-08-01,714.0,TW_BFR5,10142.0,2280780.0,5378453.0,816128.0,2158735.0,0.0008748627666248,0.0046981218167121,0055h000006NBqrAAG
TW,CRAVIT,BFR5,2024-08-01,3549.0,TW_BFR5,4733.0,2280780.0,5378453.0,816128.0,2158735.0,0.0043485825752823,0.0021924877300826,0055h000006NBqrAAG
TW,SEVIKA,BFR4,2024-08-01,879936.0,TW_BFR4,1981634.0,2233821.0,6011708.0,879936.0,1981634.0,1.0,1.0,0055h000006NBqrAAG
TW,LIXIAN,BFR4,2024-08-01,562964.0,TW_BFR4,1690250.0,2233821.0,6011708.0,879936.0,1981634.0,0.639778347516183,0.8529577106569629,0055h000006NBqrAAG
TW,JANUME,BFR4,2024-08-01,322926.0,TW_BFR4,789837.0,2233821.0,6011708.0,879936.0,1981634.0,0.366988053676631,0.3985786477220314,0055h000006NBqrAAG
TW,OLMETE,BFR4,2024-08-01,161951.0,TW_BFR4,462215.0,2233821.0,6011708.0,879936.0,1981634.0,0.1840486126263728,0.2332494295112013,0055h000006NBqrAAG
TW,JANUVI,BFR4,2024-08-01,119321.0,TW_BFR4,450522.0,2233821.0,6011708.0,879936.0,1981634.0,0.1356019074114481,0.2273487435116676,0055h000006NBqrAAG
TW,ZZZCCC,BFR4,2024-08-01,87103.0,TW_BFR4,351045.0,2233821.0,6011708.0,879936.0,1981634.0,0.0989878809367954,0.1771492616699148,0055h000006NBqrAAG
TW,EVOXAC,BFR4,2024-08-01,34191.0,TW_BFR4,102572.0,2233821.0,6011708.0,879936.0,1981634.0,0.038856234998909,0.0517613242405005,0055h000006NBqrAAG
TW,DILATR,BFR4,2024-08-01,42536.0,TW_BFR4,93770.0,2233821.0,6011708.0,879936.0,1981634.0,0.0483398792639464,0.0473195352925918,0055h000006NBqrAAG
TW,MEVALO,BFR4,2024-08-01,22893.0,TW_BFR4,87960.0,2233821.0,6011708.0,879936.0,1981634.0,0.0260166648483526,0.044387611435815,0055h000006NBqrAAG
TW,SEVIKA,BFR3,2024-08-01,505139.0,TW_BFR3,1453990.0,1724206.0,4923376.0,505139.0,1453990.0,1.0,1.0,0055h000006NBqrAAG
TW,JANUME,BFR3,2024-08-01,426067.0,TW_BFR3,1358627.0,1724206.0,4923376.0,505139.0,1453990.0,0.843464868085814,0.9344128914229122,0055h000006NBqrAAG
TW,LIXIAN,BFR3,2024-08-01,321591.0,TW_BFR3,900037.0,1724206.0,4923376.0,505139.0,1453990.0,0.6366386281795704,0.6190118226397706,0055h000006NBqrAAG
TW,JANUVI,BFR3,2024-08-01,204897.0,TW_BFR3,489105.0,1724206.0,4923376.0,505139.0,1453990.0,0.4056249863898847,0.336388145723148,0055h000006NBqrAAG
TW,ZZZCCC,BFR3,2024-08-01,115085.0,TW_BFR3,358083.0,1724206.0,4923376.0,505139.0,1453990.0,0.2278283799112719,0.2462761091891966,0055h000006NBqrAAG
TW,OLMETE,BFR3,2024-08-01,129798.0,TW_BFR3,203809.0,1724206.0,4923376.0,505139.0,1453990.0,0.2569550163420365,0.1401722157648952,0055h000006NBqrAAG
TW,MEVALO,BFR3,2024-08-01,10457.0,TW_BFR3,75508.0,1724206.0,4923376.0,505139.0,1453990.0,0.020701232730001,0.0519315813726366,0055h000006NBqrAAG
TW,EFIENT,BFR3,2024-08-01,4585.0,TW_BFR3,25106.0,1724206.0,4923376.0,505139.0,1453990.0,0.0090767095789475,0.0172669688237195,0055h000006NBqrAAG
TW,TRANSA,BFR3,2024-08-01,6587.0,TW_BFR3,15501.0,1724206.0,4923376.0,505139.0,1453990.0,0.0130399751355567,0.0106610086726868,0055h000006NBqrAAG
TW,SEVIKA,BFR2,2024-08-01,771738.0,TW_BFR2,1977724.0,1890862.0,5666175.0,771738.0,1977724.0,1.0,1.0,0055h000006NBqrAAG
TW,JANUME,BFR2,2024-08-01,528625.0,TW_BFR2,1543723.0,1890862.0,5666175.0,771738.0,1977724.0,0.6849798765902417,0.7805553252122136,0055h000006NBqrAAG
TW,LIXIAN,BFR2,2024-08-01,318509.0,TW_BFR2,859319.0,1890862.0,5666175.0,771738.0,1977724.0,0.4127164918664106,0.434498949297273,0055h000006NBqrAAG
TW,JANUVI,BFR2,2024-08-01,164808.0,TW_BFR2,665717.0,1890862.0,5666175.0,771738.0,1977724.0,0.2135543409810065,0.3366076358480758,0055h000006NBqrAAG
TW,OLMETE,BFR2,2024-08-01,47837.0,TW_BFR2,233391.0,1890862.0,5666175.0,771738.0,1977724.0,0.061986062627472,0.1180098942016176,0055h000006NBqrAAG
TW,ZZZCCC,BFR2,2024-08-01,24648.0,TW_BFR2,211076.0,1890862.0,5666175.0,771738.0,1977724.0,0.0319383003039891,0.1067267222322224,0055h000006NBqrAAG
TW,MEVALO,BFR2,2024-08-01,28148.0,TW_BFR2,87465.0,1890862.0,5666175.0,771738.0,1977724.0,0.0364735182147309,0.0442250789291124,0055h000006NBqrAAG
TW,EFIENT,BFR2,2024-08-01,2751.0,TW_BFR2,15591.0,1890862.0,5666175.0,771738.0,1977724.0,0.0035646812778429,0.0078833042426546,0055h000006NBqrAAG
TW,TRANSA,BFR2,2024-08-01,2614.0,TW_BFR2,14185.0,1890862.0,5666175.0,771738.0,1977724.0,0.0033871598910511,0.0071723860356652,0055h000006NBqrAAG
TW,CRAVIT,BFR2,2024-08-01,1184.0,TW_BFR2,2437.0,1890862.0,5666175.0,771738.0,1977724.0,0.0015341994303766,0.0012322245166666,0055h000006NBqrAAG
TW,SEVIKA,BFN7,2024-08-01,760838.0,TW_BFN7,1754541.0,1855639.0,5421972.0,760838.0,1754541.0,1.0,1.0,0055h000006GxFqAAK
TW,LIXIAN,BFN7,2024-08-01,659815.0,TW_BFN7,1570198.0,1855639.0,5421972.0,760838.0,1754541.0,0.867221405870895,0.8949337747023296,0055h000006GxFqAAK
TW,JANUVI,BFN7,2024-08-01,54431.0,TW_BFN7,601458.0,1855639.0,5421972.0,760838.0,1754541.0,0.0715408536376994,0.342800766696247,0055h000006GxFqAAK
TW,OLMETE,BFN7,2024-08-01,97533.0,TW_BFN7,572637.0,1855639.0,5421972.0,760838.0,1754541.0,0.1281915466893083,0.326374248307677,0055h000006GxFqAAK
TW,JANUME,BFN7,2024-08-01,100100.0,TW_BFN7,349594.0,1855639.0,5421972.0,760838.0,1754541.0,0.131565458087004,0.1992509721915874,0055h000006GxFqAAK
TW,EVOXAC,BFN7,2024-08-01,65925.0,TW_BFN7,204314.0,1855639.0,5421972.0,760838.0,1754541.0,0.0866478803634939,0.1164486894293151,0055h000006GxFqAAK
TW,MEVALO,BFN7,2024-08-01,45728.0,TW_BFN7,166794.0,1855639.0,5421972.0,760838.0,1754541.0,0.0601021505235017,0.095064179178486,0055h000006GxFqAAK
TW,ZZZCCC,BFN7,2024-08-01,50322.0,TW_BFN7,144893.0,1855639.0,5421972.0,760838.0,1754541.0,0.0661402295889532,0.0825817122540881,0055h000006GxFqAAK
TW,DILATR,BFN7,2024-08-01,12677.0,TW_BFN7,19444.0,1855639.0,5421972.0,760838.0,1754541.0,0.016661891230459,0.0110821006747633,0055h000006GxFqAAK
TW,EFIENT,BFN7,2024-08-01,4586.0,TW_BFN7,13756.0,1855639.0,5421972.0,760838.0,1754541.0,0.0060275643435264,0.0078402271591259,0055h000006GxFqAAK
TW,TRANSA,BFN7,2024-08-01,3684.0,TW_BFN7,7413.0,1855639.0,5421972.0,760838.0,1754541.0,0.0048420294464787,0.0042250366335126,0055h000006GxFqAAK
TW,LIXIAN,BFN6,2024-08-01,1051799.0,TW_BFN6,2835948.0,3455304.0,9144194.0,1051799.0,2835948.0,1.0,1.0,0055h000006GxFqAAK
TW,SEVIKA,BFN6,2024-08-01,827047.0,TW_BFN6,2103021.0,3455304.0,9144194.0,1051799.0,2835948.0,0.7863165871045703,0.7415583783623677,0055h000006GxFqAAK
TW,JANUVI,BFN6,2024-08-01,364920.0,TW_BFN6,1223588.0,3455304.0,9144194.0,1051799.0,2835948.0,0.3469484188518909,0.4314564300896913,0055h000006GxFqAAK
TW,JANUME,BFN6,2024-08-01,364503.0,TW_BFN6,991384.0,3455304.0,9144194.0,1051799.0,2835948.0,0.34655195526902,0.3495776368254989,0055h000006GxFqAAK
TW,OLMETE,BFN6,2024-08-01,451183.0,TW_BFN6,905348.0,3455304.0,9144194.0,1051799.0,2835948.0,0.428963138394313,0.3192399860646246,0055h000006GxFqAAK
TW,MEVALO,BFN6,2024-08-01,167090.0,TW_BFN6,406480.0,3455304.0,9144194.0,1051799.0,2835948.0,0.1588611512275634,0.1433312599525802,0055h000006GxFqAAK
TW,EVOXAC,BFN6,2024-08-01,62668.0,TW_BFN6,215428.0,3455304.0,9144194.0,1051799.0,2835948.0,0.0595817261663112,0.0759633110339117,0055h000006GxFqAAK
TW,ZZZCCC,BFN6,2024-08-01,65258.0,TW_BFN6,212910.0,3455304.0,9144194.0,1051799.0,2835948.0,0.0620441738392981,0.0750754245141307,0055h000006GxFqAAK
TW,EFIENT,BFN6,2024-08-01,81692.0,TW_BFN6,209277.0,3455304.0,9144194.0,1051799.0,2835948.0,0.0776688321627991,0.0737943714059637,0055h000006GxFqAAK
TW,DILATR,BFN6,2024-08-01,17401.0,TW_BFN6,30935.0,3455304.0,9144194.0,1051799.0,2835948.0,0.0165440355048825,0.0109081689791209,0055h000006GxFqAAK
TW,TRANSA,BFN6,2024-08-01,1743.0,TW_BFN6,3171.0,3455304.0,9144194.0,1051799.0,2835948.0,0.0016571607312804,0.0011181446204232,0055h000006GxFqAAK
TW,SEVIKA,BFN5,2024-08-01,1237643.0,TW_BFN5,2522653.0,3717573.0,8441986.0,1237643.0,2522653.0,1.0,1.0,0055h000006GxFqAAK
TW,LIXIAN,BFN5,2024-08-01,1148830.0,TW_BFN5,2283000.0,3717573.0,8441986.0,1237643.0,2522653.0,0.9282402114341536,0.9049996174662152,0055h000006GxFqAAK
TW,JANUME,BFN5,2024-08-01,510827.0,TW_BFN5,1410927.0,3717573.0,8441986.0,1237643.0,2522653.0,0.4127418003414554,0.5593028450603392,0055h000006GxFqAAK
TW,JANUVI,BFN5,2024-08-01,278951.0,TW_BFN5,884484.0,3717573.0,8441986.0,1237643.0,2522653.0,0.2253889045548676,0.3506165929281594,0055h000006GxFqAAK
TW,OLMETE,BFN5,2024-08-01,172800.0,TW_BFN5,621543.0,3717573.0,8441986.0,1237643.0,2522653.0,0.1396202297431488,0.2463846593249249,0055h000006GxFqAAK
TW,EVOXAC,BFN5,2024-08-01,136763.0,TW_BFN5,239332.0,3717573.0,8441986.0,1237643.0,2522653.0,0.110502786344689,0.0948731355442068,0055h000006GxFqAAK
TW,MEVALO,BFN5,2024-08-01,109523.0,TW_BFN5,150597.0,3717573.0,8441986.0,1237643.0,2522653.0,0.0884932084615676,0.0596978656993252,0055h000006GxFqAAK
TW,EFIENT,BFN5,2024-08-01,59615.0,TW_BFN5,148578.0,3717573.0,8441986.0,1237643.0,2522653.0,0.0481681712739457,0.0588975178116054,0055h000006GxFqAAK
TW,ZZZCCC,BFN5,2024-08-01,21056.0,TW_BFN5,104102.0,3717573.0,8441986.0,1237643.0,2522653.0,0.0170129835501836,0.0412668726138711,0055h000006GxFqAAK
TW,DILATR,BFN5,2024-08-01,41565.0,TW_BFN5,72499.0,3717573.0,8441986.0,1237643.0,2522653.0,0.0335839979703355,0.0287391884654766,0055h000006GxFqAAK
TW,SEVIKA,BFN4,2024-08-01,578649.0,TW_BFN4,1466289.0,1959051.0,6523793.0,578649.0,1466289.0,1.0,1.0,0055h000006GxFqAAK
TW,LIXIAN,BFN4,2024-08-01,348601.0,TW_BFN4,1432738.0,1959051.0,6523793.0,578649.0,1466289.0,0.6024394753987304,0.9771184261765586,0055h000006GxFqAAK
TW,JANUVI,BFN4,2024-08-01,211418.0,TW_BFN4,762859.0,1959051.0,6523793.0,578649.0,1466289.0,0.3653648412077097,0.5202651046280781,0055h000006GxFqAAK
TW,OLMETE,BFN4,2024-08-01,290467.0,TW_BFN4,729493.0,1959051.0,6523793.0,578649.0,1466289.0,0.5019744266386013,0.4975096996567525,0055h000006GxFqAAK
TW,JANUME,BFN4,2024-08-01,231690.0,TW_BFN4,706781.0,1959051.0,6523793.0,578649.0,1466289.0,0.4003981688381039,0.4820202565797056,0055h000006GxFqAAK
TW,XENICA,BFN4,2024-08-01,1080.0,TW_BFN4,469766.0,1959051.0,6523793.0,578649.0,1466289.0,0.0018664164286121,0.3203774972055304,0055h000006GxFqAAK
TW,ZZZCCC,BFN4,2024-08-01,114470.0,TW_BFN4,330389.0,1959051.0,6523793.0,578649.0,1466289.0,0.1978228597992911,0.2253232480090896,0055h000006GxFqAAK
TW,MEVALO,BFN4,2024-08-01,69548.0,TW_BFN4,231545.0,1959051.0,6523793.0,578649.0,1466289.0,0.120190305349184,0.1579122533143193,0055h000006GxFqAAK
TW,EVOXAC,BFN4,2024-08-01,65095.0,TW_BFN4,223210.0,1959051.0,6523793.0,578649.0,1466289.0,0.1124947939078785,0.1522278350311569,0055h000006GxFqAAK
TW,EFIENT,BFN4,2024-08-01,26597.0,TW_BFN4,86590.0,1959051.0,6523793.0,578649.0,1466289.0,0.0459639608812941,0.0590538427281388,0055h000006GxFqAAK
TW,TRANSA,BFN4,2024-08-01,4599.0,TW_BFN4,31856.0,1959051.0,6523793.0,578649.0,1466289.0,0.0079478232918401,0.0217255943405426,0055h000006GxFqAAK
TW,DILATR,BFN4,2024-08-01,7338.0,TW_BFN4,27711.0,1959051.0,6523793.0,578649.0,1466289.0,0.0126812627344037,0.0188987300593539,0055h000006GxFqAAK
TW,CRAVIT,BFN4,2024-08-01,6261.0,TW_BFN4,13204.0,1959051.0,6523793.0,578649.0,1466289.0,0.010820030795871,0.0090050460720908,0055h000006GxFqAAK
TW,DIAGNO,BFN4,2024-08-01,3238.0,TW_BFN4,6476.0,1959051.0,6523793.0,578649.0,1466289.0,0.0055957929591168,0.0044165918178476,0055h000006GxFqAAK
TW,LIXIAN,BFN3,2024-08-01,639856.0,TW_BFN3,2225284.0,2332755.0,6788886.0,639856.0,2225284.0,1.0,1.0,0055h000006GxFqAAK
TW,SEVIKA,BFN3,2024-08-01,535184.0,TW_BFN3,1503899.0,2332755.0,6788886.0,639856.0,2225284.0,0.8364131929684179,0.6758234005187652,0055h000006GxFqAAK
TW,JANUVI,BFN3,2024-08-01,540268.0,TW_BFN3,1276335.0,2332755.0,6788886.0,639856.0,2225284.0,0.8443587307144107,0.5735604983453797,0055h000006GxFqAAK
TW,JANUME,BFN3,2024-08-01,385540.0,TW_BFN3,1049413.0,2332755.0,6788886.0,639856.0,2225284.0,0.6025418219099298,0.471586098673248,0055h000006GxFqAAK
TW,OLMETE,BFN3,2024-08-01,162915.0,TW_BFN3,428114.0,2332755.0,6788886.0,639856.0,2225284.0,0.2546119751944187,0.1923862302519588,0055h000006GxFqAAK
TW,DILATR,BFN3,2024-08-01,4253.0,TW_BFN3,71864.0,2332755.0,6788886.0,639856.0,2225284.0,0.0066468080318071,0.0322943049066995,0055h000006GxFqAAK
TW,MEVALO,BFN3,2024-08-01,10953.0,TW_BFN3,68134.0,2332755.0,6788886.0,639856.0,2225284.0,0.0171179140306569,0.0306181143620319,0055h000006GxFqAAK
TW,EVOXAC,BFN3,2024-08-01,26246.0,TW_BFN3,58817.0,2332755.0,6788886.0,639856.0,2225284.0,0.0410186041859418,0.0264312330471076,0055h000006GxFqAAK
TW,ZZZCCC,BFN3,2024-08-01,24686.0,TW_BFN3,54856.0,2332755.0,6788886.0,639856.0,2225284.0,0.0385805556250156,0.0246512355276899,0055h000006GxFqAAK
TW,EFIENT,BFN3,2024-08-01,2854.0,TW_BFN3,50426.0,2332755.0,6788886.0,639856.0,2225284.0,0.0044603785851816,0.0226604783928703,0055h000006GxFqAAK
TW,SEVIKA,BFN2,2024-08-01,1241272.0,TW_BFN2,2685257.0,3309683.0,7728604.0,1241272.0,2685257.0,1.0,1.0,0055h000006GxFqAAK
TW,LIXIAN,BFN2,2024-08-01,838360.0,TW_BFN2,1971322.0,3309683.0,7728604.0,1241272.0,2685257.0,0.6754039404739655,0.7341278693249845,0055h000006GxFqAAK
TW,JANUVI,BFN2,2024-08-01,453235.0,TW_BFN2,958583.0,3309683.0,7728604.0,1241272.0,2685257.0,0.3651375363336964,0.3569799836663678,0055h000006GxFqAAK
TW,JANUME,BFN2,2024-08-01,332311.0,TW_BFN2,902828.0,3309683.0,7728604.0,1241272.0,2685257.0,0.2677181149659381,0.3362166079447889,0055h000006GxFqAAK
TW,OLMETE,BFN2,2024-08-01,251644.0,TW_BFN2,557044.0,3309683.0,7728604.0,1241272.0,2685257.0,0.202730747169033,0.2074453208761768,0055h000006GxFqAAK
TW,ZZZCCC,BFN2,2024-08-01,50668.0,TW_BFN2,239749.0,3309683.0,7728604.0,1241272.0,2685257.0,0.0408194175007572,0.0892834466123726,0055h000006GxFqAAK
TW,MEVALO,BFN2,2024-08-01,59539.0,TW_BFN2,190968.0,3309683.0,7728604.0,1241272.0,2685257.0,0.047966118626699,0.0711172152237197,0055h000006GxFqAAK
TW,EVOXAC,BFN2,2024-08-01,55547.0,TW_BFN2,146893.0,3309683.0,7728604.0,1241272.0,2685257.0,0.0447500628387654,0.0547035162742337,0055h000006GxFqAAK
TW,DILATR,BFN2,2024-08-01,13534.0,TW_BFN2,41044.0,3309683.0,7728604.0,1241272.0,2685257.0,0.0109033314213161,0.0152849429309745,0055h000006GxFqAAK
TW,CRAVIT,BFN2,2024-08-01,12702.0,TW_BFN2,28474.0,3309683.0,7728604.0,1241272.0,2685257.0,0.0102330512570975,0.0106038267473094,0055h000006GxFqAAK
TW,TRANSA,BFN2,2024-08-01,871.0,TW_BFN2,871.0,3309683.0,7728604.0,1241272.0,2685257.0,0.0007016995469163,0.0003243637387408,0055h000006GxFqAAK
TW,SEVIKA,BFN1,2024-08-01,778971.0,TW_BFN1,2270829.0,2651891.0,7207415.0,778971.0,2270829.0,1.0,1.0,0055h000006GxFqAAK
TW,LIXIAN,BFN1,2024-08-01,550514.0,TW_BFN1,1411788.0,2651891.0,7207415.0,778971.0,2270829.0,0.7067195056041881,0.6217059937141899,0055h000006GxFqAAK
TW,JANUME,BFN1,2024-08-01,341298.0,TW_BFN1,971603.0,2651891.0,7207415.0,778971.0,2270829.0,0.4381395456313521,0.4278626880315515,0055h000006GxFqAAK
TW,OLMETE,BFN1,2024-08-01,281094.0,TW_BFN1,829281.0,2651891.0,7207415.0,778971.0,2270829.0,0.3608529714199887,0.3651886601765258,0055h000006GxFqAAK
TW,JANUVI,BFN1,2024-08-01,311901.0,TW_BFN1,793793.0,2651891.0,7207415.0,778971.0,2270829.0,0.4004012986362779,0.3495608872354545,0055h000006GxFqAAK
TW,XENICA,BFN1,2024-08-01,141715.0,TW_BFN1,307047.0,2651891.0,7207415.0,778971.0,2270829.0,0.1819258996804759,0.1352136158204779,0055h000006GxFqAAK
TW,MEVALO,BFN1,2024-08-01,116035.0,TW_BFN1,254645.0,2651891.0,7207415.0,778971.0,2270829.0,0.1489593322472852,0.1121374616935048,0055h000006GxFqAAK
TW,ZZZCCC,BFN1,2024-08-01,45601.0,TW_BFN1,164504.0,2651891.0,7207415.0,778971.0,2270829.0,0.0585400483458305,0.0724422666788208,0055h000006GxFqAAK
TW,EVOXAC,BFN1,2024-08-01,39076.0,TW_BFN1,107455.0,2651891.0,7207415.0,778971.0,2270829.0,0.0501636132795701,0.0473197233257105,0055h000006GxFqAAK
TW,DILATR,BFN1,2024-08-01,17399.0,TW_BFN1,38970.0,2651891.0,7207415.0,778971.0,2270829.0,0.0223358764318569,0.0171611336652825,0055h000006GxFqAAK
TW,EFIENT,BFN1,2024-08-01,17459.0,TW_BFN1,28602.0,2651891.0,7207415.0,778971.0,2270829.0,0.0224129011221213,0.012595400182048,0055h000006GxFqAAK
TW,TRANSA,BFN1,2024-08-01,5942.0,TW_BFN1,24012.0,2651891.0,7207415.0,778971.0,2270829.0,0.0076280118258574,0.010574111921241,0055h000006GxFqAAK
TW,PERDIP,BFN1,2024-08-01,4886.0,TW_BFN1,4886.0,2651891.0,7207415.0,778971.0,2270829.0,0.0062723772772028,0.0021516371333993,0055h000006GxFqAAK
TW,SEVIKA,BFC8,2024-08-01,756542.0,TW_BFC8,1535693.0,1768613.0,4768153.0,756542.0,1535693.0,1.0,1.0,0055h000006NBqrAAG
TW,LIXIAN,BFC8,2024-08-01,363728.0,TW_BFC8,1220312.0,1768613.0,4768153.0,756542.0,1535693.0,0.4807770090755041,0.7946327814218076,0055h000006NBqrAAG
TW,JANUME,BFC8,2024-08-01,258469.0,TW_BFC8,1001595.0,1768613.0,4768153.0,756542.0,1535693.0,0.341645275477105,0.652210435288824,0055h000006NBqrAAG
TW,JANUVI,BFC8,2024-08-01,123912.0,TW_BFC8,393151.0,1768613.0,4768153.0,756542.0,1535693.0,0.1637873376494629,0.2560088507273264,0055h000006NBqrAAG
TW,OLMETE,BFC8,2024-08-01,123547.0,TW_BFC8,269974.0,1768613.0,4768153.0,756542.0,1535693.0,0.1633048793061059,0.1757994599180956,0055h000006NBqrAAG
TW,EVOXAC,BFC8,2024-08-01,68381.0,TW_BFC8,158120.0,1768613.0,4768153.0,756542.0,1535693.0,0.0903862574714953,0.1029632875841721,0055h000006NBqrAAG
TW,ZZZCCC,BFC8,2024-08-01,44303.0,TW_BFC8,113178.0,1768613.0,4768153.0,756542.0,1535693.0,0.0585598684540977,0.0736983238186278,0055h000006NBqrAAG
TW,MEVALO,BFC8,2024-08-01,22836.0,TW_BFC8,33788.0,1768613.0,4768153.0,756542.0,1535693.0,0.0301847088463033,0.0220017933271819,0055h000006NBqrAAG
TW,TRANSA,BFC8,2024-08-01,3486.0,TW_BFC8,28253.0,1768613.0,4768153.0,756542.0,1535693.0,0.0046078076299795,0.0183975573242829,0055h000006NBqrAAG
TW,CRAVIT,BFC8,2024-08-01,1574.0,TW_BFC8,12061.0,1768613.0,4768153.0,756542.0,1535693.0,0.002080518992997,0.0078537832756937,0055h000006NBqrAAG
TW,EFIENT,BFC8,2024-08-01,1835.0,TW_BFC8,1835.0,1768613.0,4768153.0,756542.0,1535693.0,0.0024255097535893,0.0011949002828039,0055h000006NBqrAAG
TW,SEVIKA,BFC6,2024-08-01,844973.0,TW_BFC6,2305428.0,2325622.0,6343060.0,844973.0,2305428.0,1.0,1.0,0055h000006NBqrAAG
TW,JANUME,BFC6,2024-08-01,669085.0,TW_BFC6,1162280.0,2325622.0,6343060.0,844973.0,2305428.0,0.7918418695035226,0.5041493379971095,0055h000006NBqrAAG
TW,LIXIAN,BFC6,2024-08-01,271241.0,TW_BFC6,1062298.0,2325622.0,6343060.0,844973.0,2305428.0,0.3210055232534057,0.4607812518976953,0055h000006NBqrAAG
TW,JANUVI,BFC6,2024-08-01,259656.0,TW_BFC6,959131.0,2325622.0,6343060.0,844973.0,2305428.0,0.3072950259949134,0.416031643582016,0055h000006NBqrAAG
TW,ZZZCCC,BFC6,2024-08-01,123487.0,TW_BFC6,313033.0,2325622.0,6343060.0,844973.0,2305428.0,0.1461431312006419,0.1357808615146515,0055h000006NBqrAAG
TW,OLMETE,BFC6,2024-08-01,44506.0,TW_BFC6,261437.0,2325622.0,6343060.0,844973.0,2305428.0,0.0526715054800567,0.1134006353700918,0055h000006NBqrAAG
TW,EVOXAC,BFC6,2024-08-01,70009.0,TW_BFC6,174207.0,2325622.0,6343060.0,844973.0,2305428.0,0.0828535349650225,0.07556384324299,0055h000006NBqrAAG
TW,EFIENT,BFC6,2024-08-01,33849.0,TW_BFC6,35407.0,2325622.0,6343060.0,844973.0,2305428.0,0.040059268165965,0.0153581027037062,0055h000006NBqrAAG
TW,MEVALO,BFC6,2024-08-01,-493.0,TW_BFC6,35297.0,2325622.0,6343060.0,844973.0,2305428.0,0.0,0.0153103892205698,0055h000006NBqrAAG
TW,PERDIP,BFC6,2024-08-01,4989.0,TW_BFC6,8956.0,2325622.0,6343060.0,844973.0,2305428.0,0.0059043306709208,0.0038847450451716,0055h000006NBqrAAG
TW,XENICA,BFC6,2024-08-01,4320.0,TW_BFC6,6986.0,2325622.0,6343060.0,844973.0,2305428.0,0.0051125893963475,0.0030302399380939,0055h000006NBqrAAG
TW,LIXIAN,BFC5,2024-08-01,814019.0,TW_BFC5,2463936.0,2074761.0,6103666.0,814019.0,2463936.0,1.0,1.0,0055h000006GxFqAAK
TW,SEVIKA,BFC5,2024-08-01,459367.0,TW_BFC5,1300050.0,2074761.0,6103666.0,814019.0,2463936.0,0.5643197517502663,0.5276313995168705,0055h000006GxFqAAK
TW,JANUME,BFC5,2024-08-01,314628.0,TW_BFC5,752072.0,2074761.0,6103666.0,814019.0,2463936.0,0.3865118627452185,0.3052319540767292,0055h000006GxFqAAK
TW,JANUVI,BFC5,2024-08-01,195027.0,TW_BFC5,592251.0,2074761.0,6103666.0,814019.0,2463936.0,0.2395853168046446,0.2403678504636484,0055h000006GxFqAAK
