Country,SalesRep_Code,salesrepemployeeid_z,yearmonth,MTD Sales,MTD Target,UserKey_4Map,Column1
TH,EDE,sudaratk,2024-07-01,747740.0,682300.0,TH_EDE,-65440.0
TH,EO3,WaewR,2024-07-01,2554787.0,3235000.0,TH_EO3,680213.0
TH,EO1,Jutharuts,2024-07-01,3189639.0,4085000.0,TH_EO1,895361.0
TH,EO5,sompotb,2024-07-01,4594059.0,4087000.0,TH_EO5,-507059.0
TH,EF2,narongrits,2024-07-01,4179036.0,4168846.0,TH_EF2,-10190.0
TH,EGI,chanakantn,2024-07-01,964636.0,1623614.0,TH_EGI,658978.0
TH,EA4,nichakornt,2024-07-01,3024285.0,3333000.0,TH_EA4,308715.0
TH,EC7,thanittars,2024-07-01,2551931.0,3171516.0,TH_EC7,619585.0
TH,EGD,thanyalakt,2024-07-01,1061045.0,1134532.0,TH_EGD,73487.0
TH,EB2,chutimat,2024-07-01,3979180.9,4249753.0,TH_EB2,270572.1000000001
TH,EDG,SasikanT,2024-07-01,485695.0,918713.0,TH_EDG,433018.0
TH,EJC,katesaraporns,2024-07-01,1689132.0,1610689.0,TH_EJC,-78443.0
TH,EF3,PunraphaK,2024-07-01,3579800.0,1914513.0,TH_EF3,-1665287.0
TH,EG0,,2024-07-01,437474.0,505315.0,TH_EG0,67841.0
TH,EE2,arbpetcht,2024-07-01,2559128.37,2736131.0,TH_EE2,177002.6299999999
TH,EE1,sukanyav,2024-07-01,2217750.69,2324039.0,TH_EE1,106288.31000000006
TH,EGJ,suchadal,2024-07-01,2606795.0,2739610.0,TH_EGJ,132815.0
TH,EJE,kasiraa,2024-07-01,1136352.5884,1744383.0,TH_EJE,608030.4116
TH,EGC,salinyosd,2024-07-01,1757950.6249999998,1852108.0,TH_EGC,94157.37500000023
TH,EEA,papichamonw,2024-07-01,1923940.122,3879834.0,TH_EEA,1955893.878
TH,EGE,kamolchanokh,2024-07-01,1750310.6249999998,2312094.0,TH_EGE,561783.3750000002
TH,EF4,duangkamolw,2024-07-01,2457248.0,3844668.0,TH_EF4,1387420.0
TH,EGB,wannawatb,2024-07-01,1977104.6249999998,1770507.0,TH_EGB,-206597.62499999977
TH,EEM,nitapornp,2024-07-01,1037512.1219999999,2810057.0,TH_EEM,1772544.878
TH,EEL,tanwaratk,2024-07-01,634444.0,1448483.0,TH_EEL,814039.0
TH,EGG,supatsay,2024-07-01,676122.4,1291840.0,TH_EGG,615717.6
TH,EJA,rittirongl,2024-07-01,2073914.0,2473645.0,TH_EJA,399731.0
TH,EHD,promphanw;suvitchayac,2024-07-01,2252020.0,1878460.0,TH_EHD,-373560.0
TH,EEP,utsaneeh,2024-07-01,3862450.0,5392047.0,TH_EEP,1529597.0
TH,EF5,BenjawanY,2024-07-01,3343564.0,3826073.0,TH_EF5,482509.0
TH,EEH,AtcharaK,2024-07-01,1415031.28,1924443.0,TH_EEH,509411.72
TH,ED1,thanutrak,2024-07-01,2919560.0,1812030.0,TH_ED1,-1107530.0
TH,EB4,chanyanant,2024-07-01,1160324.71,2422147.0,TH_EB4,1261822.29
TH,PO3,NattanichaK;PitsineeC,2024-07-01,696149.0,1399500.0,TH_PO3,703351.0
TH,PO2,NattanichaK,2024-07-01,3075313.0,3253000.0,TH_PO2,177687.0
TH,EC1,passaporns,2024-07-01,7652008.0,4976400.0,TH_EC1,-2675608.0
TH,EE8,chawanluckp,2024-07-01,2415840.52,2401458.0,TH_EE8,-14382.520000000019
TH,PO5,NattanichaK;jantras,2024-07-01,1612486.0,2187000.0,TH_PO5,574514.0
TH,EE3,kwantac,2024-07-01,179648.0,1729203.0,TH_EE3,1549555.0
TH,ED3,panjanp,2024-07-01,1468255.0,1638638.0,TH_ED3,170383.0
TH,VAO,SiripornS;WimonpornA,2024-07-01,1622961.4,2471000.0,TH_VAO,848038.6000000001
TH,VAF,ChonthichaS,2024-07-01,1301774.0,1225000.0,TH_VAF,-76774.0
TH,VAC,SuphitchayaR,2024-07-01,3290497.0,1695000.0,TH_VAC,-1595497.0
TH,EJI,pattanakorns,2024-07-01,542018.35,1641425.0,TH_EJI,1099406.65
TH,EA3,voranuntv,2024-07-01,2265170.0,2755500.0,TH_EA3,490330.0
TH,EA8,thanakarns,2024-07-01,2112905.0,2770350.0,TH_EA8,657445.0
TH,EHJ,chutimac,2024-07-01,949195.0,1516167.0,TH_EHJ,566972.0
TH,EES,pattarawatr,2024-07-01,1073339.5524,1441700.0,TH_EES,368360.4476000001
TH,EHK,nuchsudan,2024-07-01,807244.0,1731157.0,TH_EHK,923913.0
TH,ED7,nathayap,2024-07-01,1390453.0,1677528.0,TH_ED7,287075.0
TH,EJG,tawichaporns,2024-07-01,1199574.2,2502265.0,TH_EJG,1302690.8
TH,EHB,sureepornn,2024-07-01,1047833.712,1652724.0,TH_EHB,604890.288
TH,EF1,pajarees,2024-07-01,1863213.5524,2145146.0,TH_EF1,281932.4476000001
TH,EJB,sitipornp,2024-07-01,1138179.0,1976496.0,TH_EJB,838317.0
TH,EDF,itsaras;maturint,2024-07-01,966875.0,1271373.0,TH_EDF,304498.0
TH,EHF,baraneeu,2024-07-01,1481322.0,1791605.0,TH_EHF,310283.0
TH,EGK,papattarananv,2024-07-01,1910820.0,1261010.0,TH_EGK,-649810.0
TH,EF8,RatchapoomC,2024-07-01,1585385.5524,2050703.0,TH_EF8,465317.4476000001
TH,EHE,aungkanaJ,2024-07-01,1832736.0,2211197.0,TH_EHE,378461.0
TH,EHG,supraneed,2024-07-01,1874009.4,1753847.0,TH_EHG,-120162.3999999999
TH,EEN,sirinartk,2024-07-01,1940099.0,1750102.0,TH_EEN,-189997.0
TH,EED,kokilar,2024-07-01,671556.0,1458453.0,TH_EED,786897.0
TH,EEO,russiap,2024-07-01,1219370.0,2254717.0,TH_EEO,1035347.0
TH,EHC,prasittichais,2024-07-01,1059857.3920000002,1689075.0,TH_EHC,629217.6079999998
TH,EE4,parishats,2024-07-01,1137646.1220000002,2753494.0,TH_EE4,1615847.8779999998
TH,EEQ,manasaweel,2024-07-01,896713.0,2172806.0,TH_EEQ,1276093.0
TH,EJF,tosapolk,2024-07-01,1559644.0,2571991.0,TH_EJF,1012347.0
TH,PC2,NattanichaK;melaniel,2024-07-01,1803500.0,1917000.0,TH_PC2,113500.0
TH,EC2,waranyac,2024-07-01,4060929.0,2747474.0,TH_EC2,-1313455.0
TH,PC4,NattanichaK;pimchayas,2024-07-01,1488836.0,1335000.0,TH_PC4,-153836.0
TH,EC4,ketsirees,2024-07-01,5377046.0,4711221.0,TH_EC4,-665825.0
TH,VH6,JiratchayaS,2024-07-01,608910.0,1726000.0,TH_VH6,1117090.0
TH,PC1,NattanichaK;ampornphanm;phisutp,2024-07-01,1805417.58,1345500.0,TH_PC1,-459917.5800000001
TH,EA7,thatarots,2024-07-01,3007825.0,2240700.0,TH_EA7,-767125.0
TH,EDB,owaychais,2024-07-01,749212.0,1130179.0,TH_EDB,380967.0
TH,EEE,,2024-07-01,120000.0,83361.0,TH_EEE,-36639.0
TH,EJD,alysab,2024-07-01,1128125.5884,1463014.0,TH_EJD,334888.4116
TH,EEG,chalagornp,2024-07-01,2279390.37,2952689.0,TH_EEG,673298.6299999999
TH,EHI,jakkritl,2024-07-01,2852126.0,3094078.0,TH_EHI,241952.0
TH,EHA,somruedeec,2024-07-01,947347.3919999999,1845208.0,TH_EHA,897860.6080000001
TH,PO1,NattanichaK;SathitS,2024-07-01,763845.0,1029500.0,TH_PO1,265655.0
TH,EDD,PhinsudaS,2024-07-01,1568500.0,871531.0,TH_EDD,-696969.0
TH,EGH,ritthikraip,2024-07-01,1207636.0,2553964.0,TH_EGH,1346328.0
TH,EB5,TitinanK,2024-07-01,7348236.0,4402143.0,TH_EB5,-2946093.0
TH,EE5,aruneew,2024-07-01,653457.0,1759386.0,TH_EE5,1105929.0
TH,EER,rungrojp,2024-07-01,1910054.2,3121948.0,TH_EER,1211893.8
TH,EF6,KamonratS,2024-07-01,944960.0,2778070.0,TH_EF6,1833110.0
TH,EE7,sutatips,2024-07-01,3018545.0,2702681.0,TH_EE7,-315864.0
TH,PO6,NattanichaK;konpromb,2024-07-01,1410650.0,2472000.0,TH_PO6,1061350.0
TH,EDC,ai-ladas,2024-07-01,616175.0,634094.0,TH_EDC,17919.0
TH,EE9,wimolwann,2024-07-01,2690622.0,2310267.0,TH_EE9,-380355.0
TH,VH1,Pariyapornn,2024-07-01,954258.5,2217500.0,TH_VH1,1263241.5
TH,EE6,yadak,2024-07-01,1051608.0,2585140.0,TH_EE6,1533532.0
TH,EHH,supinthongs,2024-07-01,940921.12,1601858.0,TH_EHH,660936.88
TH,EEI,nitchaw,2024-07-01,2593671.0,3118235.0,TH_EEI,524564.0
TH,EEJ,nantapornl,2024-07-01,-3630.0,1524342.0,TH_EEJ,1527972.0
TH,EDA,ThanatphornS,2024-07-01,185900.0,847588.0,TH_EDA,661688.0
TH,VHE,nattakonn,2024-08-01,412300.0,1950200.0,TH_VHE,1537900.0
TH,VHF,sirawitr,2024-08-01,347552.5,2252000.0,TH_VHF,1904447.5
TH,EF7,prachumk,2024-08-01,1406040.0,4409098.0,TH_EF7,3003058.0
TH,EE6,yadak,2024-08-01,3145908.0,2585140.0,TH_EE6,-560768.0
TH,PO6,NattanichaK;konpromb,2024-08-01,807750.0,2468000.0,TH_PO6,1660250.0
TH,PO1,NattanichaK;SathitS,2024-08-01,143450.0,1030500.0,TH_PO1,887050.0
TH,VH1,Pariyapornn,2024-08-01,417790.0,2216500.0,TH_VH1,1798710.0
TH,PC2,NattanichaK;melaniel,2024-08-01,1306872.0,1918000.0,TH_PC2,611128.0
TH,VAP,chidhathais,2024-08-01,1021544.0,1999000.0,TH_VAP,977456.0
TH,EB7,wannarekhab,2024-08-01,1769458.0,2430347.0,TH_EB7,660889.0
TH,EB6,prannapan,2024-08-01,230841.0,2053388.0,TH_EB6,1822547.0
TH,EC8,thannapath,2024-08-01,1596435.0,3950595.0,TH_EC8,2354160.0
TH,PO7,NattanichaK;SirakanP,2024-08-01,555201.0,2369000.0,TH_PO7,1813799.0
TH,EC6,kanokwant,2024-08-01,1162907.0,4308684.0,TH_EC6,3145777.0
TH,EB5,TitinanK,2024-08-01,510000.0,4402143.0,TH_EB5,3892143.0
TH,EC7,thanittars,2024-08-01,377447.0,3171516.0,TH_EC7,2794069.0
TH,EO2,NidsanardP,2024-08-01,1395322.0,4841000.0,TH_EO2,3445678.0
TH,PO5,NattanichaK;jantras,2024-08-01,721900.0,2187000.0,TH_PO5,1465100.0
TH,EEG,chalagornp,2024-08-01,744970.86,2952689.0,TH_EEG,2207718.14
TH,EB3,natenapaa,2024-08-01,3527446.0,3886843.0,TH_EB3,359397.0
TH,EJE,kasiraa,2024-08-01,699772.8934000001,1744383.0,TH_EJE,1044610.1065999999
TH,EB4,chanyanant,2024-08-01,1124543.7499999998,2422147.0,TH_EB4,1297603.2500000002
TH,EGI,chanakantn,2024-08-01,717088.0,1623614.0,TH_EGI,906526.0
TH,VAL,wirist,2024-08-01,236104.0,1320000.0,TH_VAL,1083896.0
TH,VAB,MinnichaR;WimonpornA,2024-08-01,1459800.0,2406000.0,TH_VAB,946200.0
TH,VAO,SiripornS;WimonpornA,2024-08-01,638288.56,2471000.0,TH_VAO,1832711.44
TH,VAM,NipapornNe;WimonpornA,2024-08-01,529283.0,1974000.0,TH_VAM,1444717.0
TH,EF2,narongrits,2024-08-01,644016.0,4168846.0,TH_EF2,3524830.0
TH,EO1,Jutharuts,2024-08-01,1684938.0,4085000.0,TH_EO1,2400062.0
TH,EA2,thitikornj,2024-08-01,513129.0,2524500.0,TH_EA2,2011371.0
TH,EGG,supatsay,2024-08-01,191070.0,1291840.0,TH_EGG,1100770.0
TH,ED7,nathayap,2024-08-01,361880.0,1677528.0,TH_ED7,1315648.0
TH,EDD,PhinsudaS,2024-08-01,300050.0,871531.0,TH_EDD,571481.0
TH,EO4,kittanatev,2024-08-01,1422854.0,3696000.0,TH_EO4,2273146.0
TH,EHC,prasittichais,2024-08-01,556008.081,1689075.0,TH_EHC,1133066.919
TH,EGA,watchirapornm,2024-08-01,314558.0,1366082.0,TH_EGA,1051524.0
TH,EA3,voranuntv,2024-08-01,1336090.0,2755500.0,TH_EA3,1419410.0
TH,EJD,alysab,2024-08-01,564116.8934000001,1463014.0,TH_EJD,898897.1065999999
TH,EE8,chawanluckp,2024-08-01,842385.84,2401458.0,TH_EE8,1559072.1600000001
TH,EGE,kamolchanokh,2024-08-01,1979345.8599999999,2312094.0,TH_EGE,332748.14000000013
TH,EJC,katesaraporns,2024-08-01,642637.0,1610689.0,TH_EJC,968052.0
TH,EO5,sompotb,2024-08-01,1642343.0,4087000.0,TH_EO5,2444657.0
TH,EHA,somruedeec,2024-08-01,647412.081,1845208.0,TH_EHA,1197795.919
TH,EJB,sitipornp,2024-08-01,631248.0,1976496.0,TH_EJB,1345248.0
TH,EO3,WaewR,2024-08-01,1238304.0,3235000.0,TH_EO3,1996696.0
TH,EO9,,2024-08-01,926392.0,5267340.0,TH_EO9,4340948.0
TH,EEA,papichamonw,2024-08-01,891834.311,3879834.0,TH_EEA,2987999.6890000002
TH,EF6,KamonratS,2024-08-01,1645726.0,2778070.0,TH_EF6,1132344.0
TH,EEP,utsaneeh,2024-08-01,2751602.0,5392047.0,TH_EEP,2640445.0
TH,VH3,BussayaW,2024-08-01,132505.0,1907000.0,TH_VH3,1774495.0
TH,PC4,NattanichaK;pimchayas,2024-08-01,181430.0,1336000.0,TH_PC4,1154570.0
TH,VH8,ratchadas;thamonwans,2024-08-01,151650.0,1974650.0,TH_VH8,1823000.0
TH,VH7,sutasineew,2024-08-01,637100.0,3615500.0,TH_VH7,2978400.0
TH,EGF,jaruwannees,2024-08-01,1093518.0,1702771.0,TH_EGF,609253.0
TH,EC5,SetthawatA,2024-08-01,2062275.0,3202704.0,TH_EC5,1140429.0
TH,VAC,SuphitchayaR,2024-08-01,909874.0,1695000.0,TH_VAC,785126.0
TH,VAN,ChanidawanS,2024-08-01,592925.96,1684000.0,TH_VAN,1091074.04
TH,VAF,ChonthichaS,2024-08-01,390756.0,1225000.0,TH_VAF,834244.0
TH,VAD,PhatsaratC,2024-08-01,1227810.0,1960000.0,TH_VAD,732190.0
TH,EA4,nichakornt,2024-08-01,635755.0,3333000.0,TH_EA4,2697245.0
TH,ED1,thanutrak,2024-08-01,602200.0,1812030.0,TH_ED1,1209830.0
TH,EA7,thatarots,2024-08-01,1124125.0,2240700.0,TH_EA7,1116575.0
TH,EA8,thanakarns,2024-08-01,983880.0,2770350.0,TH_EA8,1786470.0
TH,EGB,wannawatb,2024-08-01,268535.86,1770507.0,TH_EGB,1501971.1400000001
TH,EDC,ai-ladas,2024-08-01,470570.0,634094.0,TH_EDC,163524.0
TH,ED8,sarinuchj,2024-08-01,177020.0,2392047.0,TH_ED8,2215027.0
TH,EDB,owaychais,2024-08-01,388200.0,1130179.0,TH_EDB,741979.0
TH,EHB,sureepornn,2024-08-01,519028.081,1652724.0,TH_EHB,1133695.919
TH,EHG,supraneed,2024-08-01,543922.4,1753847.0,TH_EHG,1209924.6
TH,EJG,tawichaporns,2024-08-01,301739.16000000003,2502265.0,TH_EJG,2200525.84
TH,EEC,nutthawutk,2024-08-01,322840.0,2068949.0,TH_EEC,1746109.0
TH,EEM,nitapornp,2024-08-01,861394.311,2810057.0,TH_EEM,1948662.689
TH,EJF,tosapolk,2024-08-01,1582900.0,2571991.0,TH_EJF,989091.0
TH,EHF,baraneeu,2024-08-01,1561568.0,1791605.0,TH_EHF,230037.0
TH,EE2,arbpetcht,2024-08-01,778226.86,2736131.0,TH_EE2,1957904.1400000001
TH,EGD,thanyalakt,2024-08-01,405488.0,1134532.0,TH_EGD,729044.0
TH,PO2,NattanichaK,2024-08-01,1170380.0,3253000.0,TH_PO2,2082620.0
TH,EC2,waranyac,2024-08-01,606066.0,2747474.0,TH_EC2,2141408.0
TH,VHC,PiyaphatP,2024-08-01,100447.25,1833000.0,TH_VHC,1732552.75
TH,EB2,chutimat,2024-08-01,2351734.62,4249753.0,TH_EB2,1898018.38
TH,EEJ,nantapornl,2024-08-01,178080.0,1524342.0,TH_EEJ,1346262.0
TH,VAA,jirayup,2024-08-01,638054.0,1699000.0,TH_VAA,1060946.0
TH,EF5,BenjawanY,2024-08-01,2503700.0,3826073.0,TH_EF5,1322373.0
TH,EHJ,chutimac,2024-08-01,821140.0,1516167.0,TH_EHJ,695027.0
TH,EC4,ketsirees,2024-08-01,5091320.0,4711221.0,TH_EC4,-380099.0
TH,EDE,sudaratk,2024-08-01,180200.0,682300.0,TH_EDE,502100.0
TH,EA1,bowonratp,2024-08-01,550450.0,2623500.0,TH_EA1,2073050.0
TH,EGJ,suchadal,2024-08-01,939578.0,2739610.0,TH_EGJ,1800032.0
TH,EA6,dechaw,2024-08-01,74250.0,911460.0,TH_EA6,837210.0
TH,EHK,nuchsudan,2024-08-01,805294.0,1731157.0,TH_EHK,925863.0
TH,EA5,natthikarnp,2024-08-01,1249750.0,2722500.0,TH_EA5,1472750.0
TH,ED2,atcharal,2024-08-01,994330.0,1300744.0,TH_ED2,306414.0
TH,EC1,passaporns,2024-08-01,1423974.0,4976400.0,TH_EC1,3552426.0
TH,EJJ,pornpailins,2024-08-01,697420.8934000001,1440445.0,TH_EJJ,743024.1065999999
TH,EHI,jakkritl,2024-08-01,1575858.0,3094078.0,TH_EHI,1518220.0
TH,EJI,pattanakorns,2024-08-01,670991.0,1641425.0,TH_EJI,970434.0
TH,EEQ,manasaweel,2024-08-01,692570.0,2172806.0,TH_EEQ,1480236.0
TH,EEI,nitchaw,2024-08-01,40032.0,3118235.0,TH_EEI,3078203.0
TH,VAE,WimonpornA;laliphass,2024-08-01,724230.0,1895000.0,TH_VAE,1170770.0
TH,ED4,jarunees,2024-08-01,606410.0,2483015.0,TH_ED4,1876605.0
TH,EF3,PunraphaK,2024-08-01,1017256.0,1914513.0,TH_EF3,897257.0
TH,EHE,aungkanaJ,2024-08-01,343202.0,2211197.0,TH_EHE,1867995.0
TH,EED,kokilar,2024-08-01,25760.0,1458453.0,TH_EED,1432693.0
TH,EHH,supinthongs,2024-08-01,286139.44,1601858.0,TH_EHH,1315718.56
TH,VHB,pongsirij,2024-08-01,171070.0,1277000.0,TH_VHB,1105930.0
TH,EB1,panompitc,2024-08-01,2115893.2,4396453.0,TH_EB1,2280559.8
TH,EE3,kwantac,2024-08-01,221572.0,1729203.0,TH_EE3,1507631.0
TH,EC3,ThakornJ;supanann,2024-08-01,291200.0,3389853.0,TH_EC3,3098653.0
TH,VH4,,2024-08-01,516380.8,2468000.0,TH_VH4,1951619.2
TH,VHD,nichapimp,2024-08-01,403660.0,3697000.0,TH_VHD,3293340.0
TH,EHD,promphanw;suvitchayac,2024-08-01,574124.0,1878460.0,TH_EHD,1304336.0
TH,EGH,ritthikraip,2024-08-01,528699.0,2553964.0,TH_EGH,2025265.0
TH,EG0,,2024-08-01,148733.0,505315.0,TH_EG0,356582.0
TH,EDA,ThanatphornS,2024-08-01,150000.0,847588.0,TH_EDA,697588.0
TH,EE1,sukanyav,2024-08-01,739618.86,2324039.0,TH_EE1,1584420.1400000001
TH,EGK,papattarananv,2024-08-01,329736.0,1261010.0,TH_EGK,931274.0
TH,EE4,parishats,2024-08-01,717314.3110000001,2753494.0,TH_EE4,2036179.6889999998
TH,EF1,pajarees,2024-08-01,447133.1264,2145146.0,TH_EF1,1698012.8736
TH,ED5,supunneeh,2024-08-01,170050.0,1048581.0,TH_ED5,878531.0
TH,VH6,JiratchayaS,2024-08-01,365200.0,1728000.0,TH_VH6,1362800.0
TH,EDF,itsaras;maturint,2024-08-01,541800.0,1271373.0,TH_EDF,729573.0
TH,EER,rungrojp,2024-08-01,452144.16000000003,3121948.0,TH_EER,2669803.84
TH,ED9,wanwisam,2024-08-01,760055.0,1156268.0,TH_ED9,396213.0
TH,EF8,RatchapoomC,2024-08-01,455741.1264,2050703.0,TH_EF8,1594961.8736
TH,EES,pattarawatr,2024-08-01,668745.1264,1441700.0,TH_EES,772954.8736
TH,PC1,NattanichaK;ampornphanm;phisutp,2024-08-01,626936.86,1346500.0,TH_PC1,719563.14
TH,EE5,aruneew,2024-08-01,187710.0,1759386.0,TH_EE5,1571676.0
TH,ED3,panjanp,2024-08-01,1122050.0,1638638.0,TH_ED3,516588.0
TH,ED6,nuttrak,2024-08-01,1959500.0,3704276.0,TH_ED6,1744776.0
TH,EF9,nattakitr,2024-08-01,844184.0,2858137.0,TH_EF9,2013953.0
TH,EGC,salinyosd,2024-08-01,210107.86,1852108.0,TH_EGC,1642000.1400000001
TH,VHA,siriluckc,2024-08-01,112810.5,2176000.0,TH_VHA,2063189.5
TH,PO4,NattanichaK;PinitS,2024-08-01,265580.0,2325000.0,TH_PO4,2059420.0
TH,EEK,panisarao,2024-08-01,10304.0,1696052.0,TH_EEK,1685748.0
TH,EEO,russiap,2024-08-01,1180058.0,2254717.0,TH_EEO,1074659.0
TH,EDG,SasikanT,2024-08-01,436270.0,918713.0,TH_EDG,482443.0
TH,EEL,tanwaratk,2024-08-01,78880.0,1448483.0,TH_EEL,1369603.0
TH,EE9,wimolwann,2024-08-01,381244.0,2310267.0,TH_EE9,1929023.0
TH,PO3,NattanichaK;PitsineeC,2024-08-01,1073100.0,1401300.0,TH_PO3,328200.0
TH,EE7,sutatips,2024-08-01,396480.0,2702681.0,TH_EE7,2306201.0
TH,EEN,sirinartk,2024-08-01,564544.0,1750102.0,TH_EEN,1185558.0
TH,EEF,tunchanokp,2024-08-01,1391800.0,2753849.0,TH_EEF,1362049.0
TH,EJA,rittirongl,2024-08-01,747180.0,2473645.0,TH_EJA,1726465.0
TH,EJH,walaipornl,2024-08-01,655528.0,2395989.0,TH_EJH,1740461.0
TH,PC3,NattanichaK;tippongw,2024-08-01,371830.7,1885000.0,TH_PC3,1513169.3
TH,EEB,JareeratTa,2024-08-01,852976.0,2683710.0,TH_EEB,1830734.0
TH,EF4,duangkamolw,2024-08-01,1672794.0,3844668.0,TH_EF4,2171874.0
TH,EEH,AtcharaK,2024-08-01,620584.0,1924443.0,TH_EEH,1303859.0
TH,EEE,,2024-08-01,,83361.0,TH_EEE,83361.0
PH,CHC5NAT06,KABuerom;rbontuyan,2024-08-01,1028149.6099999989,1671826.9531999999,PH_CHC5NAT06,643677.3432000009
PH,DIABGMA03,LJMinay;mjdavid,2024-08-01,1113589.9399999988,923170.75,PH_DIABGMA03,-190419.18999999878
PH,DIABVM04,rgamuza,2024-08-01,552239.4649999997,869759.422,PH_DIABVM04,317519.9570000003
PH,CSLNATL07,nibueno,2024-08-01,1139291.15,7629358.3125,PH_CSLNATL07,6490067.1625
PH,DIABVM06,fsabando,2024-08-01,602639.2700000001,908137.1875000001,PH_DIABVM06,305497.9175
PH,KLNATL09,mgvelasco,2024-08-01,2564489.310000003,3605636.6563,PH_KLNATL09,1041147.3462999971
PH,DIABGMA04,jpiso,2024-08-01,842146.6499999998,738208.6797,PH_DIABGMA04,-103937.97029999981
PH,KLNATL06,amcariaso,2024-08-01,727469.6199999994,1286622.5312,PH_KLNATL06,559152.9112000007
PH,CFXNATL01,mbaurile,2024-08-01,582337.3699999998,1245169.8985000001,PH_CFXNATL01,662832.5285000004
PH,DIABSL02,MGTrasmonte;SRubenecia,2024-08-01,1109479.9000000001,1195532.1251,PH_DIABSL02,86052.22509999992
PH,DIABVM08,adereal,2024-08-01,1482252.3499999994,1340771.7813,PH_DIABVM08,-141480.56869999948
PH,DIABSL07,tnadal,2024-08-01,1659089.5749999997,1395363.4063,PH_DIABSL07,-263726.1686999998
PH,CHC5NAT02,MKPasay,2024-08-01,576181.5399999998,1209787.0156999999,PH_CHC5NAT02,633605.4757000001
PH,DIABNL02,jtomas,2024-08-01,291183.82,425914.03130000003,PH_DIABNL02,134730.21130000002
PH,CHC5NAT04,PCFabian,2024-08-01,478971.15999999974,1002561.1640999999,PH_CHC5NAT04,523590.0041000002
PH,DIABNL05,esimon,2024-08-01,682029.9949999995,816656.5859999999,PH_DIABNL05,134626.59100000036
PH,ABVNATL05,ancano,2024-08-01,3180668.1999999993,4665965.1915,PH_ABVNATL05,1485296.9915000005
PH,CFXNATL08,edelosreyes,2024-08-01,776096.7899999998,1514731.0313,PH_CFXNATL08,738634.2413000001
PH,KLNATL02,DLeyco;mldevilla,2024-08-01,714591.4499999987,1191882.6328,PH_KLNATL02,477291.18280000135
PH,DIABVM03,EGLai,2024-08-01,386161.805,687583.7891,PH_DIABVM03,301421.98410000006
PH,CFXNATL06,vparas,2024-08-01,1042317.0899999973,1830385.625,PH_CFXNATL06,788068.5350000027
PH,DIABSL01,tldelosreyes,2024-08-01,1645787.4449999996,1534848.2500999998,PH_DIABSL01,-110939.19489999977
PH,DIABSL06,MAFlores,2024-08-01,433328.1849999998,347504.4097,PH_DIABSL06,-85823.7752999998
PH,CHC5NAT07,BParilla,2024-08-01,708041.1099999992,1145754.672,PH_CHC5NAT07,437713.56200000085
PH,MWH303,JTagacanao,2024-08-01,801969.5199999991,1343592.0704,PH_MWH303,541622.550400001
PH,CHC5NAT03,WRWakefield,2024-08-01,654145.4199999993,1311550.1446999998,PH_CHC5NAT03,657404.7247000005
PH,CSLNATL04,kreal;nsilva,2024-08-01,4491355.449999999,10002532.0,PH_CSLNATL04,5511176.550000001
PH,DIABSL03,alrivera;jyabut,2024-08-01,725234.2299999993,729425.8477999999,PH_DIABSL03,4191.617800000589
PH,ONCONATL06,dralcantara,2024-08-01,126000.0,1492696.6406,PH_ONCONATL06,1366696.6406
PH,CHC5NAT05,VFabilona,2024-08-01,1045333.6399999992,1708858.1094,PH_CHC5NAT05,663524.4694000008
PH,ABVNATL07,RFelicilda;rmfaustino,2024-08-01,1124507.61,4050856.4062,PH_ABVNATL07,2926348.7961999997
PH,DIABGMA01,LAMendoza;mcdlopez,2024-08-01,844610.9249999992,683627.3125,PH_DIABGMA01,-160983.61249999923
PH,DIABNL06,mvelarde,2024-08-01,845124.1499999998,877302.7344000001,PH_DIABNL06,32178.584400000283
PH,DIABSL05,MVenerayan;jfreyes,2024-08-01,356823.7699999997,555431.6680000001,PH_DIABSL05,198607.89800000034
PH,DIABNL07,iangeles,2024-08-01,443308.8599999999,646209.3438,PH_DIABNL07,202900.4838000001
PH,DIABGMA05,fdcreencia;kmejia,2024-08-01,863834.8500000002,704171.9219999999,PH_DIABGMA05,-159662.9280000003
PH,DIABGMA08,MPMarcelo,2024-08-01,628322.6950000001,703090.875,PH_DIABGMA08,74768.17999999993
PH,DIABGMA06,YAndres;etcruz,2024-08-01,563557.1199999999,744988.5001000001,PH_DIABGMA06,181431.38010000018
PH,KLNATL07,SJMadeloso,2024-08-01,1267781.3599999992,1918811.5781,PH_KLNATL07,651030.2181000009
PH,DIABSL04,KRecuerdo;ranterola,2024-08-01,773737.485,832812.2267000001,PH_DIABSL04,59074.74170000013
PH,CNLGMA09,RDimasaca,2024-08-01,2974036.0349999997,3777550.3984,PH_CNLGMA09,803514.3634000001
PH,CNLGMA01,jmjimenez,2024-08-01,972582.23,1291011.7500999998,PH_CNLGMA01,318429.52009999985
PH,MSDSLGMA05,ARubis;apusag,2024-08-01,2112660.4500000025,2446377.1876,PH_MSDSLGMA05,333716.7375999973
PH,MSDSLGMA07,HAntonio,2024-08-01,1069737.3749999995,2045078.2188,PH_MSDSLGMA07,975340.8438000004
PH,MSDNLGMA01,ZLFrancisco,2024-08-01,1710842.1959999984,2233923.4532999997,PH_MSDNLGMA01,523081.25730000134
PH,MSDNLGMA02,HPRufo,2024-08-01,1965270.383500001,2467806.5626999997,PH_MSDNLGMA02,502536.17919999873
