Country,Product_Group_Use,SalesRep_Code,yearmonth,MTD Sales,UserKey_4Map
TH,ZZZCCC,643,2024-07-01,0.0,TH_643
TH,ZZZCCC,644,2024-07-01,0.0,TH_644
TH,ZZZCCC,651,2024-07-01,0.0,TH_651
TH,ZZZCCC,641,2024-07-01,0.0,TH_641
TH,ZZZCCC,518,2024-07-01,0.0,TH_518
TH,ZZZCCC,647,2024-07-01,0.0,TH_647
TH,ZZZCCC,648,2024-07-01,0.0,TH_648
TH,ZZZCCC,661,2024-07-01,0.0,TH_661
TH,ZZZCCC,668,2024-07-01,0.0,TH_668
TH,ZZZCCC,674,2024-07-01,0.0,TH_674
TH,ZZZCCC,669,2024-07-01,0.0,TH_669
TH,ZZZCCC,513,2024-07-01,0.0,TH_513
TH,ZZZCCC,505,2024-07-01,0.0,TH_505
TH,ZZZCCC,516,2024-07-01,0.0,TH_516
TH,ZZZCCC,834,2024-07-01,0.0,TH_834
TH,ZZZCCC,649,2024-07-01,0.0,TH_649
TH,ZZZCCC,642,2024-07-01,0.0,TH_642
TH,ZZZCCC,665,2024-07-01,0.0,TH_665
TH,ZZZCCC,993,2024-07-01,0.0,TH_993
TH,ZZZCCC,662,2024-07-01,0.0,TH_662
TH,TRUXIM,061,2024-07-01,0.0,TH_061
TH,HUMAPE,EHF,2024-07-01,0.0,TH_EHF
TH,HUMAPE,EGB,2024-07-01,0.0,TH_EGB
TH,ELIQUI,949,2024-07-01,0.0,TH_949
TH,SPIRIV,993,2024-07-01,0.0,TH_993
TH,DUPHAP,769,2024-07-01,0.0,TH_769
TH,HUMAPE,EJI,2024-07-01,0.0,TH_EJI
TH,MEDISA,945,2024-07-01,0.0,TH_945
TH,NOVORA,993,2024-07-01,0.0,TH_993
TH,FISH O,974,2024-07-01,0.0,TH_974
TH,REQUIP,904,2024-07-01,0.0,TH_904
TH,PRADAX,993,2024-07-01,0.0,TH_993
TH,HUMAPE,EGE,2024-07-01,0.0,TH_EGE
TH,ENVIRB,946,2024-07-01,0.0,TH_946
TH,DUPHAP,766,2024-07-01,0.0,TH_766
TH,DUPHAP,773,2024-07-01,0.0,TH_773
TH,BIOFIT,946,2024-07-01,0.0,TH_946
TH,SWISSE,947,2024-07-01,0.0,TH_947
TH,HUMAPE,EHA,2024-07-01,0.0,TH_EHA
TH,FAMOFL,943,2024-07-01,0.0,TH_943
TH,HUMAPE,EGD,2024-07-01,0.0,TH_EGD
TH,VITAL,501,2024-07-01,0.0,TH_501
TH,DUPHAP,770,2024-07-01,0.0,TH_770
TH,HUMAPE,EGC,2024-07-01,0.0,TH_EGC
TH,HUMAPE,EHE,2024-07-01,0.0,TH_EHE
TH,FAVERI,765,2024-07-01,0.0,TH_765
TH,HUMAPE,EHB,2024-07-01,0.0,TH_EHB
TH,NOVOFI,991,2024-07-01,0.0,TH_991
TH,NOVOFI,993,2024-07-01,0.0,TH_993
TH,HUMAPE,EGK,2024-07-01,0.0,TH_EGK
TH,FISH O,973,2024-07-01,0.0,TH_973
TH,DUPHAP,765,2024-07-01,0.0,TH_765
TH,GENACL,958,2024-07-01,0.0,TH_958
TH,BECONA,904,2024-07-01,0.0,TH_904
TH,OLUMIA,EDD,2024-07-01,0.0,TH_EDD
TH,PERSKI,993,2024-07-01,0.0,TH_993
TH,XELEVI,EGJ,2024-07-01,0.0,TH_EGJ
TH,PRILIG,652,2024-07-01,0.0,TH_652
TH,LIORES,063,2024-07-01,0.0,TH_063
TH,HUMAPE,EHG,2024-07-01,0.0,TH_EHG
TH,NOVOPE,993,2024-07-01,0.0,TH_993
TH,HUMAPE,EGA,2024-07-01,0.0,TH_EGA
TH,MEDISA,977,2024-07-01,0.0,TH_977
TH,INSULA,994,2024-07-01,0.0,TH_994
TH,FISH O,972,2024-07-01,0.0,TH_972
TH,ICSREA,973,2024-07-01,0.0,TH_973
TH,MEDISA,976,2024-07-01,0.0,TH_976
TH,VITALO,946,2024-07-01,0.0,TH_946
TH,NOVOMI,993,2024-07-01,0.0,TH_993
TH,HUMAPE,EHH,2024-07-01,0.0,TH_EHH
TH,FRESUD,972,2024-07-01,0.0,TH_972
TH,HUMAPE,EJE,2024-07-01,0.0,TH_EJE
TH,JARDIA,993,2024-07-01,0.0,TH_993
TH,HUMAPE,EJD,2024-07-01,0.0,TH_EJD
TH,MAGNES,977,2024-07-01,0.0,TH_977
TH,HUMAPE,EGJ,2024-07-01,0.0,TH_EGJ
TH,GLUTAM,974,2024-07-01,0.0,TH_974
TH,TRAJEN,993,2024-07-01,0.0,TH_993
TH,FERINJ,VH0,2024-07-01,0.0,TH_VH0
TH,MEDISA,974,2024-07-01,0.0,TH_974
TH,MEDISA,941,2024-07-01,0.0,TH_941
TH,CYMBAL,EC5,2024-07-01,0.0,TH_EC5
TH,JANUXR,EGG,2024-07-01,0.0,TH_EGG
TH,PONTEV,EDD,2024-07-01,0.0,TH_EDD
TH,CIALIS,EEF,2024-07-01,0.0,TH_EEF
TH,FISH O,976,2024-07-01,0.0,TH_976
TH,HUMAPE,EHI,2024-07-01,0.0,TH_EHI
TH,MEDISA,973,2024-07-01,0.0,TH_973
TH,FRESUD,976,2024-07-01,0.0,TH_976
TH,BERODU,993,2024-07-01,0.0,TH_993
TH,BDSYRI,948,2024-07-01,7125.0,TH_948
TH,SYRING,948,2024-07-01,11090.0,TH_948
TH,BETMIG,063,2024-07-01,38640.0,TH_063
TH,CRAVIT,063,2024-07-01,240160.0,TH_063
TH,MAGESF,063,2024-07-01,270408.0,TH_063
TH,LIXIAN,063,2024-07-01,156996.0,TH_063
TH,ENTRES,063,2024-07-01,132600.0,TH_063
TH,JAPROL,063,2024-07-01,32813.34,TH_063
TH,BLOPRP,063,2024-07-01,31586.0,TH_063
TH,INNOFL,063,2024-07-01,1785.0,TH_063
TH,UTROGE,063,2024-07-01,49500.0,TH_063
TH,OESTRO,063,2024-07-01,64165.0,TH_063
TH,SAMBUC,674,2024-07-01,74233.12,TH_674
TH,CRAVIT,065,2024-07-01,75050.0,TH_065
TH,EXFORG,065,2024-07-01,306947.14,TH_065
TH,ANDRO,065,2024-07-01,30000.0,TH_065
TH,TRANSA,065,2024-07-01,67500.0,TH_065
TH,MULTIV,947,2024-07-01,827151.2999999992,TH_947
TH,ACEROL,947,2024-07-01,221984.48,TH_947
TH,COLLAG,947,2024-07-01,2632537.589999999,TH_947
TH,MAGNES,947,2024-07-01,412730.49,TH_947
TH,PROBIO,947,2024-07-01,1028543.18,TH_947
TH,ZINC,947,2024-07-01,495858.54000000004,TH_947
TH,CRANBE,947,2024-07-01,220236.30000000025,TH_947
TH,REGELL,068,2024-07-01,37010.91,TH_068
TH,BLOPRP,068,2024-07-01,60936.0,TH_068
TH,ANDRO,068,2024-07-01,48000.0,TH_068
TH,UNISIA,068,2024-07-01,3365.0,TH_068
TH,BLOPRE,068,2024-07-01,144192.0,TH_068
TH,MAGESF,068,2024-07-01,147978.9,TH_068
TH,SAMBUC,660,2024-07-01,120503.40000000001,TH_660
TH,CAFERG,660,2024-07-01,35963.94,TH_660
TH,TEBONI,660,2024-07-01,551592.3800000001,TH_660
TH,BLOPRE,070,2024-07-01,118506.5,TH_070
TH,MEVALO,070,2024-07-01,204000.0,TH_070
TH,LIORES,070,2024-07-01,46263.619999999995,TH_070
TH,CRAVIT,070,2024-07-01,174491.25,TH_070
TH,CODIOV,070,2024-07-01,112608.53,TH_070
TH,OESTRO,070,2024-07-01,155595.0,TH_070
TH,OTHER,956,2024-07-01,10200.0,TH_956
TH,SELSUN,956,2024-07-01,556032.5,TH_956
TH,ACTIVE,956,2024-07-01,1008.0,TH_956
TH,BOSIST,974,2024-07-01,363775.67999999993,TH_974
TH,FRESUD,974,2024-07-01,26500.0,TH_974
TH,BOSIST,976,2024-07-01,88721.88000000002,TH_976
TH,SUPPOR,976,2024-07-01,31000.0,TH_976
TH,ALBUMI,VH6,2024-07-01,240500.0,TH_VH6
TH,TETAGA,VH6,2024-07-01,26810.0,TH_VH6
TH,SAMBUC,663,2024-07-01,51553.02,TH_663
TH,PROSTA,643,2024-07-01,5833.38,TH_643
TH,GALVUS,643,2024-07-01,225520.0,TH_643
TH,PHYTOS,940,2024-07-01,-20801.36,TH_940
TH,GRAPE,940,2024-07-01,711733.68,TH_940
TH,MULTIV,940,2024-07-01,1103453.4600000002,TH_940
TH,COLLAG,940,2024-07-01,671654.5199999999,TH_940
TH,ASTAXA,940,2024-07-01,783649.2000000001,TH_940
TH,REGELL,175,2024-07-01,224000.0,TH_175
TH,DIOVAN,175,2024-07-01,598498.0,TH_175
TH,CRAVIT,175,2024-07-01,296447.5,TH_175
TH,DAFIRO,257,2024-07-01,14375.0,TH_257
TH,EXFORG,257,2024-07-01,566415.2,TH_257
TH,BLOODP,257,2024-07-01,6475.0,TH_257
TH,MAGESF,257,2024-07-01,156546.15999999997,TH_257
TH,NOVORA,994,2024-07-01,38600.0,TH_994
TH,NOVOMI,994,2024-07-01,124800.0,TH_994
TH,ACTIVE,994,2024-07-01,4704.0,TH_994
TH,BETMIG,061,2024-07-01,179760.0,TH_061
TH,HERZUM,061,2024-07-01,5675000.0,TH_061
TH,OESTRO,061,2024-07-01,126485.0,TH_061
TH,BLOPRE,061,2024-07-01,438788.0,TH_061
TH,ALBUMI,VHF,2024-07-01,76000.0,TH_VHF
TH,GALVUS,648,2024-07-01,297040.0,TH_648
TH,UNASYN,973,2024-07-01,1777.5,TH_973
TH,FEBURI,258,2024-07-01,374000.0,TH_258
TH,EXFORG,258,2024-07-01,107049.57,TH_258
TH,OESTRO,258,2024-07-01,47150.0,TH_258
TH,MADIPL,079,2024-07-01,193639.0,TH_079
TH,ANDRO,079,2024-07-01,346000.0,TH_079
TH,HARNAL,079,2024-07-01,702900.0,TH_079
TH,OESTRO,079,2024-07-01,594500.0,TH_079
TH,NOVORA,990,2024-07-01,58200.0,TH_990
TH,TRESIB,990,2024-07-01,300000.0,TH_990
TH,SELSUN,990,2024-07-01,318020.0,TH_990
TH,OTHER,991,2024-07-01,24514.23,TH_991
TH,SELSUN,991,2024-07-01,786653.5799999997,TH_991
TH,WATER,295,2024-07-01,4410.0,TH_295
TH,SELSUN,950,2024-07-01,740022.7200000004,TH_950
TH,NOVOPE,950,2024-07-01,12000.0,TH_950
TH,NOVOFI,950,2024-07-01,9180.0,TH_950
TH,FRESUB,941,2024-07-01,227300.0,TH_941
TH,BOSIST,941,2024-07-01,180377.54,TH_941
TH,GALVUS,647,2024-07-01,169280.0,TH_647
TH,SALINE,393,2024-07-01,505838.01,TH_393
TH,WATER,291,2024-07-01,85444.0,TH_291
TH,SALINE,291,2024-07-01,293182.0,TH_291
TH,KIDMIN,291,2024-07-01,15520.0,TH_291
TH,GALVUS,644,2024-07-01,653660.0,TH_644
TH,DAFIRO,066,2024-07-01,123750.0,TH_066
TH,LIXIAN,066,2024-07-01,109648.0,TH_066
TH,MAGESF,066,2024-07-01,170687.80000000002,TH_066
TH,ANDRO,066,2024-07-01,106000.0,TH_066
TH,BLOPRE,066,2024-07-01,122468.0,TH_066
TH,URGOTU,EC7,2024-07-01,217701.0,TH_EC7
TH,TAREGT,072,2024-07-01,17000.0,TH_072
TH,EXFORG,072,2024-07-01,300585.0,TH_072
TH,TEGRET,072,2024-07-01,19878.75,TH_072
TH,TRILEP,072,2024-07-01,28974.860000000004,TH_072
TH,HARNAL,072,2024-07-01,189000.0,TH_072
TH,OESTRO,072,2024-07-01,66215.0,TH_072
TH,EDARBY,072,2024-07-01,63371.0,TH_072
TH,EXELON,072,2024-07-01,177245.59999999998,TH_072
TH,NOVOFI,959,2024-07-01,21330.0,TH_959
TH,SELSUN,959,2024-07-01,843267.0,TH_959
TH,URGOTU,959,2024-07-01,9240.0,TH_959
TH,NOVOMI,959,2024-07-01,26700.0,TH_959
TH,ESTROF,959,2024-07-01,218064.0,TH_959
TH,ZYPREX,EDB,2024-07-01,106500.0,TH_EDB
TH,SALINE,392,2024-07-01,805545.0,TH_392
TH,WATER,392,2024-07-01,115200.0,TH_392
TH,ACETAR,392,2024-07-01,141456.0,TH_392
TH,MAGESF,067,2024-07-01,252917.5,TH_067
TH,LIORES,067,2024-07-01,18960.5,TH_067
TH,HARNAL,067,2024-07-01,65700.0,TH_067
TH,TEBONI,669,2024-07-01,57272.87999999999,TH_669
TH,GALVUS,833,2024-07-01,51600.0,TH_833
TH,SAMBUC,833,2024-07-01,292660.7199999995,TH_833
TH,MIXPEN,996,2024-07-01,45267.0,TH_996
TH,VERRUM,996,2024-07-01,68165.78,TH_996
TH,NOVOMI,996,2024-07-01,151100.0,TH_996
TH,CAFERG,673,2024-07-01,59045.06000000002,TH_673
TH,FRESUB,946,2024-07-01,289850.0,TH_946
TH,SAMBUC,631,2024-07-01,1797106.8600000006,TH_631
TH,ESTROF,955,2024-07-01,350658.0,TH_955
TH,ACTPEN,955,2024-07-01,18909.0,TH_955
TH,SELSUN,955,2024-07-01,590206.0800000001,TH_955
TH,NOVORA,955,2024-07-01,30500.0,TH_955
TH,MIXPEN,955,2024-07-01,157575.0,TH_955
TH,MIXTAR,954,2024-07-01,11760.0,TH_954
TH,TRESIB,954,2024-07-01,168000.0,TH_954
TH,PRIVIG,PC3,2024-07-01,686400.0,TH_PC3
TH,SEVORA,PC3,2024-07-01,1535228.8,TH_PC3
TH,SEVORA,PO7,2024-07-01,1667126.0,TH_PO7
TH,CAFERG,832,2024-07-01,45084.00000000001,TH_832
TH,SAMBUC,668,2024-07-01,95073.24999999996,TH_668
TH,FRESUB,943,2024-07-01,76400.0,TH_943
TH,CYGEST,VHA,2024-07-01,426900.0,TH_VHA
TH,URGO,EB1,2024-07-01,40750.0,TH_EB1
TH,SAMBUC,662,2024-07-01,166249.88,TH_662
TH,SAMBUC,671,2024-07-01,114696.97,TH_671
TH,BLOPRE,062,2024-07-01,535276.0,TH_062
TH,FEBURI,062,2024-07-01,541200.0,TH_062
TH,DAFIRO,062,2024-07-01,131250.0,TH_062
TH,DIOVAN,062,2024-07-01,804586.8099999999,TH_062
TH,EXFORG,062,2024-07-01,535970.55,TH_062
TH,OESTRO,062,2024-07-01,120745.0,TH_062
TH,MAGESF,256,2024-07-01,203464.24999999994,TH_256
TH,LAMISI,256,2024-07-01,71416.1,TH_256
TH,BLOPRE,256,2024-07-01,374355.56000000006,TH_256
TH,BETMIG,256,2024-07-01,20160.0,TH_256
TH,DAFIRO,069,2024-07-01,112500.0,TH_069
TH,FEBURI,069,2024-07-01,85800.0,TH_069
TH,SELSUN,984,2024-07-01,861162.0800000001,TH_984
TH,NOVOFI,951,2024-07-01,34590.0,TH_951
TH,ESTROF,951,2024-07-01,195580.0,TH_951
TH,SELSUN,951,2024-07-01,420539.73,TH_951
TH,RYZODE,951,2024-07-01,52000.0,TH_951
TH,FISH O,977,2024-07-01,-3140.2,TH_977
TH,ASTAXA,977,2024-07-01,21261.760000000002,TH_977
TH,URGOTU,EB5,2024-07-01,123900.0,TH_EB5
TH,SEVORA,PO5,2024-07-01,1561582.0,TH_PO5
TH,CAFERG,664,2024-07-01,41326.16,TH_664
TH,SAMBUC,664,2024-07-01,122452.32999999997,TH_664
TH,TEBONI,664,2024-07-01,157227.68000000002,TH_664
TH,SELSUN,958,2024-07-01,913662.5,TH_958
TH,NOVOMI,958,2024-07-01,42100.0,TH_958
TH,ZYPREX,ED3,2024-07-01,654350.0,TH_ED3
TH,SAMBUC,830,2024-07-01,186461.2,TH_830
TH,CAFERG,830,2024-07-01,56010.24000000005,TH_830
TH,ACETAR,390,2024-07-01,62390.0,TH_390
TH,GALVUS,642,2024-07-01,1371920.0,TH_642
TH,FERINJ,VH3,2024-07-01,197600.0,TH_VH3
TH,ZYPREX,EDC,2024-07-01,99500.0,TH_EDC
TH,ZYPREX,EDF,2024-07-01,365700.0,TH_EDF
TH,KANARB,VAF,2024-07-01,192000.0,TH_VAF
TH,URGOTU,EB3,2024-07-01,78848.0,TH_EB3
TH,BASICI,391,2024-07-01,2548.0,TH_391
TH,BOSIST,949,2024-07-01,363273.4199999999,TH_949
TH,PENNE4,949,2024-07-01,66000.0,TH_949
TH,CYGEST,VHC,2024-07-01,40000.0,TH_VHC
TH,HUMAPE,EJJ,2024-07-01,3000.0,TH_EJJ
TH,ACETAR,299,2024-07-01,21112.0,TH_299
TH,FRESUB,945,2024-07-01,871200.0,TH_945
TH,INSSY8,945,2024-07-01,13590.0,TH_945
TH,FRESUW,945,2024-07-01,22100.0,TH_945
TH,URGOTU,EB7,2024-07-01,208393.0,TH_EB7
TH,CIALIS,EO4,2024-07-01,315000.0,TH_EO4
TH,HUMAPE,EGF,2024-07-01,2400.0,TH_EGF
TH,CRAVIT,071,2024-07-01,63792.5,TH_071
TH,MAGESF,071,2024-07-01,111833.0,TH_071
TH,SALINE,298,2024-07-01,87018.0,TH_298
TH,BOSIST,942,2024-07-01,88821.84999999999,TH_942
TH,FRESUB,942,2024-07-01,643370.0,TH_942
TH,NOVOFI,982,2024-07-01,22070.0,TH_982
TH,SELSUN,982,2024-07-01,321210.0,TH_982
TH,SALINE,290,2024-07-01,357285.0,TH_290
TH,GALVUS,652,2024-07-01,468000.0,TH_652
TH,FERINJ,VH4,2024-07-01,452200.0,TH_VH4
TH,URGOTU,EC3,2024-07-01,123370.0,TH_EC3
TH,BERIRA,VHD,2024-07-01,439660.0,TH_VHD
TH,NOVOMI,953,2024-07-01,101700.0,TH_953
TH,FRESUW,944,2024-07-01,163400.0,TH_944
TH,BOSIST,972,2024-07-01,31194.869999999995,TH_972
TH,ATOZMU,972,2024-07-01,13551.7,TH_972
TH,KANARB,VAE,2024-07-01,396600.0,TH_VAE
TH,SALINE,297,2024-07-01,31470.0,TH_297
TH,NACLON,670,2024-07-01,1490521.12,TH_670
TH,NACLON,674,2024-07-01,1081512.9599999997,TH_674
TH,NACLON,660,2024-07-01,2040299.2000000004,TH_660
TH,NACLON,665,2024-07-01,2890944.320000001,TH_665
TH,NACLON,667,2024-07-01,1200770.5600000003,TH_667
TH,NACLON,830,2024-07-01,1237725.9999999986,TH_830
TH,NACLON,664,2024-07-01,1328599.36,TH_664
TH,NACLON,672,2024-07-01,2073843.2000000014,TH_672
TH,NACLON,833,2024-07-01,775390.7000000001,TH_833
TH,NACLON,668,2024-07-01,2085575.3600000008,TH_668
TH,NACLON,663,2024-07-01,1099950.7199999997,TH_663
TH,NACLON,673,2024-07-01,754448.6399999997,TH_673
TH,DERMAT,631,2024-07-01,2831797.330000001,TH_631
TH,DERMAT,642,2024-07-01,173865.55000000002,TH_642
TH,DERMAT,833,2024-07-01,2470969.4799999995,TH_833
TH,AVAMIG,663,2024-07-01,38892.0,TH_663
TH,BILAXT,661,2024-07-01,211736.0,TH_661
TH,DERMAT,830,2024-07-01,709578.2300000003,TH_830
TH,BILAXT,668,2024-07-01,162792.0,TH_668
TH,BILAXT,660,2024-07-01,353514.0,TH_660
TH,SYSTRA,831,2024-07-01,209483.45,TH_831
TH,FASTUM,832,2024-07-01,9918.48,TH_832
TH,BILAXT,672,2024-07-01,377055.0,TH_672
TH,SYSTRA,832,2024-07-01,94097.84000000001,TH_832
TH,DERMAT,640,2024-07-01,294130.91000000003,TH_640
TH,DERMAT,643,2024-07-01,110702.36,TH_643
TH,NEBILE,660,2024-07-01,267862.25,TH_660
TH,NEBILE,662,2024-07-01,343618.62000000005,TH_662
TH,PAPULE,631,2024-07-01,48284.49,TH_631
TH,BILAXT,663,2024-07-01,197239.0,TH_663
TH,DERMAT,650,2024-07-01,475469.05999999994,TH_650
TH,DERMAT,648,2024-07-01,299299.2,TH_648
TH,SYSTRA,652,2024-07-01,114795.53999999995,TH_652
TH,SYSTRA,654,2024-07-01,98778.01999999999,TH_654
TH,DERMAT,649,2024-07-01,138189.70000000004,TH_649
TH,SYSTRA,642,2024-07-01,63417.759999999995,TH_642
TH,DERMAT,652,2024-07-01,418722.55000000005,TH_652
TH,BILAXT,673,2024-07-01,246050.0,TH_673
TH,AVAMIG,833,2024-07-01,29988.780000000006,TH_833
TH,PRILIG,642,2024-07-01,103884.9,TH_642
TH,DERMAT,647,2024-07-01,198823.81,TH_647
TH,SYSTRA,651,2024-07-01,64571.69999999998,TH_651
TH,SYSTRA,647,2024-07-01,108111.65999999999,TH_647
TH,DERMAT,644,2024-07-01,499898.17000000004,TH_644
TH,NEBILE,668,2024-07-01,118313.54,TH_668
TH,SYSTRA,830,2024-07-01,125734.94000000008,TH_830
TH,BILAXT,664,2024-07-01,189392.0,TH_664
TH,DERMAT,641,2024-07-01,169749.1,TH_641
TH,DERMAT,651,2024-07-01,275051.54000000004,TH_651
TH,DERMAT,653,2024-07-01,156312.29,TH_653
TH,DERMAT,832,2024-07-01,310722.61999999994,TH_832
TH,RELIZE,631,2024-07-01,8729.949999999999,TH_631
TH,DERMAT,654,2024-07-01,159145.72000000003,TH_654
TH,FASTUM,672,2024-07-01,10927.590000000002,TH_672
TH,NEBILE,673,2024-07-01,35287.94,TH_673
TH,BILAXT,665,2024-07-01,356174.0,TH_665
TH,AVAMIG,669,2024-07-01,49812.0,TH_669
TH,AVAMIG,830,2024-07-01,36879.92,TH_830
TH,FASTUM,668,2024-07-01,11443.21,TH_668
TH,KAMILL,667,2024-07-01,923146.5200000004,TH_667
TH,KAMILL,670,2024-07-01,1061402.3800000006,TH_670
TH,KAMILL,674,2024-07-01,421211.87999999983,TH_674
TH,KAMILL,830,2024-07-01,839496.0,TH_830
TH,KAMILL,832,2024-07-01,656628.5,TH_832
TH,KAMILL,668,2024-07-01,1191592.4800000004,TH_668
TH,KAMILL,833,2024-07-01,516965.78,TH_833
TH,KAMILL,661,2024-07-01,541535.3199999998,TH_661
TH,KAMILL,669,2024-07-01,587248.6600000004,TH_669
TH,KAMILL,834,2024-07-01,2351735.0,TH_834
TH,KAMILL,673,2024-07-01,347323.07999999984,TH_673
TH,TMPLYO,976,2024-07-01,307505.0,TH_976
TH,ARISTO,973,2024-07-01,82320.0,TH_973
TH,TMPLYO,948,2024-07-01,187420.0999999999,TH_948
TH,TMPLYO,973,2024-07-01,447850.0,TH_973
TH,ZITHRO,942,2024-07-01,364704.0,TH_942
TH,ARISTO,948,2024-07-01,481042.1199999998,TH_948
TH,ARISTO,971,2024-07-01,24664.0,TH_971
TH,ARISTO,946,2024-07-01,20512.0,TH_946
TH,TMPLYO,946,2024-07-01,261320.0,TH_946
TH,ZITHRO,948,2024-07-01,2054093.0,TH_948
TH,ZITHRO,976,2024-07-01,567668.0,TH_976
TH,ZITHRO,977,2024-07-01,625850.0,TH_977
TH,NORMET,972,2024-07-01,195720.0,TH_972
TH,ZITHRO,944,2024-07-01,109475.0,TH_944
TH,PONSTA,975,2024-07-01,125890.5,TH_975
TH,NORMET,977,2024-07-01,287900.0,TH_977
TH,TMPLYO,943,2024-07-01,136135.0,TH_943
TH,PONSTA,948,2024-07-01,2178848.0,TH_948
TH,TMPLYO,942,2024-07-01,316825.0,TH_942
TH,PONSTA,976,2024-07-01,236488.0,TH_976
TH,MINIDI,975,2024-07-01,18368.0,TH_975
TH,MINIDI,942,2024-07-01,126112.0,TH_942
TH,ELIQUI,974,2024-07-01,16500.0,TH_974
TH,PONSTA,971,2024-07-01,96483.25,TH_971
TH,ZITHRO,943,2024-07-01,338675.0,TH_943
TH,TMPLYO,941,2024-07-01,120485.0,TH_941
TH,ALDACT,949,2024-07-01,97600.0,TH_949
TH,PONSTA,946,2024-07-01,230830.0,TH_946
TH,OLMETE,971,2024-07-01,112185.0,TH_971
TH,ELIQUI,973,2024-07-01,39600.0,TH_973
TH,ZITHRO,946,2024-07-01,128971.0,TH_946
TH,OLMETE,942,2024-07-01,957075.0,TH_942
TH,PONSTA,972,2024-07-01,219278.25,TH_972
TH,PONSTA,944,2024-07-01,256783.0,TH_944
TH,PONSTA,973,2024-07-01,127930.25,TH_973
TH,OLMETE,946,2024-07-01,475609.99999999994,TH_946
TH,PROVER,949,2024-07-01,23210.0,TH_949
TH,NORMET,942,2024-07-01,396340.0,TH_942
TH,PRISTI,943,2024-07-01,30450.0,TH_943
TH,ZITHRO,949,2024-07-01,1385679.05,TH_949
TH,TMPLYO,975,2024-07-01,433560.0,TH_975
TH,NORMET,943,2024-07-01,122365.0,TH_943
TH,PONSTA,977,2024-07-01,131938.0,TH_977
TH,ELIQUI,977,2024-07-01,102300.0,TH_977
TH,AUGMEN,916,2024-07-01,940568.2500000002,TH_916
TH,AUGMEN,923,2024-07-01,115233.95999999999,TH_923
TH,VENTOL,931,2024-07-01,722173.1399999998,TH_931
TH,AUGMEN,932,2024-07-01,133244.9,TH_932
TH,SERETI,905,2024-07-01,175499.94000000003,TH_905
TH,VENTOL,916,2024-07-01,939399.4200000014,TH_916
TH,SERETI,931,2024-07-01,319672.95999999996,TH_931
TH,VENTOL,915,2024-07-01,584996.56,TH_915
TH,VENTOL,905,2024-07-01,351649.48,TH_905
TH,DERMOV,915,2024-07-01,107283.48999999999,TH_915
TH,AUGMEN,903,2024-07-01,332554.71,TH_903
TH,AUGMEN,915,2024-07-01,998704.0499999997,TH_915
TH,ZYRTEC,916,2024-07-01,1488014.9599999972,TH_916
TH,VENTOL,928,2024-07-01,815956.6399999999,TH_928
TH,AVAMYS,901,2024-07-01,98799.88,TH_901
TH,AVAMYS,930,2024-07-01,94758.88,TH_930
TH,ZYRTEC,900,2024-07-01,58340.4,TH_900
TH,ENGERI,923,2024-07-01,22400.0,TH_923
TH,VENTOL,925,2024-07-01,717019.0000000002,TH_925
TH,AMOXIL,915,2024-07-01,416872.44,TH_915
TH,BETNON,926,2024-07-01,2560.0,TH_926
TH,XYZAL,901,2024-07-01,151875.0,TH_901
TH,KEPPRA,901,2024-07-01,110960.0,TH_901
TH,ZYRTEC,915,2024-07-01,1842114.4000000001,TH_915
TH,VENTOL,927,2024-07-01,690189.2800000001,TH_927
TH,ZENTEL,912,2024-07-01,52800.0,TH_912
TH,ZYRTEC,902,2024-07-01,714615.7999999997,TH_902
TH,WELLBU,928,2024-07-01,40830.0,TH_928
TH,AVAMYS,926,2024-07-01,106153.01000000002,TH_926
TH,ZENTEL,926,2024-07-01,2760.0,TH_926
TH,VALTRE,915,2024-07-01,756358.5600000002,TH_915
TH,VENTOL,922,2024-07-01,1151317.5599999998,TH_922
TH,XYZAL,928,2024-07-01,126250.0,TH_928
TH,DERMOV,928,2024-07-01,16760.95,TH_928
TH,REQUIP,916,2024-07-01,141960.0,TH_916
TH,RELVAR,929,2024-07-01,5400.0,TH_929
TH,BETNOV,916,2024-07-01,87631.7,TH_916
TH,REQUIP,901,2024-07-01,40040.0,TH_901
TH,AVAMYS,922,2024-07-01,235437.68,TH_922
TH,ZYRTEC,903,2024-07-01,672482.6000000001,TH_903
TH,ZYRTEC,904,2024-07-01,603650.8000000002,TH_904
TH,AUGMEN,929,2024-07-01,135394.88,TH_929
TH,XYZAL,905,2024-07-01,90227.2,TH_905
TH,ZYRTEC,928,2024-07-01,217536.76000000013,TH_928
TH,SEROXA,903,2024-07-01,7750.0,TH_903
TH,BETNON,924,2024-07-01,17167.5,TH_924
TH,RELVAR,903,2024-07-01,10500.0,TH_903
TH,AVODAR,901,2024-07-01,220110.0,TH_901
TH,AUGMEN,921,2024-07-01,239526.0,TH_921
TH,VENTOL,901,2024-07-01,210935.89999999997,TH_901
TH,SERETI,928,2024-07-01,168801.49,TH_928
TH,AUGMEN,931,2024-07-01,231748.0,TH_931
TH,SERETI,901,2024-07-01,36337.97,TH_901
TH,XYZAL,916,2024-07-01,900212.8000000003,TH_916
TH,VENTOL,903,2024-07-01,414521.51999999996,TH_903
TH,VENTOL,921,2024-07-01,918213.36,TH_921
TH,DERMOV,902,2024-07-01,39110.0,TH_902
TH,WELLBU,901,2024-07-01,109110.0,TH_901
